,name,review_count,rating,price,cat1,zip_code,nyc,borough,cluster,is_affluent
24287,Chalsty's Cafe,8,4.5,2,cafes,10029,True,Manhattan,3,1
24288,The Jaguar Restaurant,7,4.0,2,mexican,10029,True,Manhattan,3,1
24289,KFC,25,2.5,1,hotdogs,10029,True,Manhattan,3,1
24290,La Isla,27,2.5,1,spanish,10029,True,Manhattan,3,1
24291,Taco Bell,19,2.5,1,hotdogs,10029,True,Manhattan,3,1
24292,San Francisco De Assis Restaurant,16,3.0,1,mexican,10029,True,Manhattan,3,1
24293,Texas Chicken & Burgers,14,3.0,1,chicken_wings,10029,True,Manhattan,3,1
24294,Steak & Hoagies,19,3.0,1,chinese,10029,True,Manhattan,3,1
24295,El Café At El Museo Del Barrio,14,3.5,2,latin,10029,True,Manhattan,3,1
24296,Make And Bake,5,4.5,1,bakeries,10029,True,Manhattan,3,1
24297,Sprinkle Splash Sweet Shoppe,8,4.0,1,bakeries,10029,True,Manhattan,3,1
24298,Gold Deli,6,4.0,1,delis,10029,True,Manhattan,3,1
24300,Food Universe,46,2.5,2,grocery,10128,True,Manhattan,50,1
24301,Little Caesars Pizza,14,2.5,1,pizza,10029,True,Manhattan,3,1
24302,Que Rico Pollo,23,3.5,1,spanish,10026,True,Manhattan,52,1
24303,Yoan Ming Garden,35,2.5,1,chinese,10029,True,Manhattan,3,1
24304,Ranch Market,17,3.0,1,juicebars,10029,True,Manhattan,3,1
24305,Fu Wing Chinese Restaurant,12,3.0,1,chinese,10029,True,Manhattan,3,1
24306,Domino's Pizza,34,2.0,1,pizza,10029,True,Manhattan,3,1
24308,Superior Cafe,28,2.5,2,cafes,10029,True,Manhattan,3,1
24309,Red Star Restaurant,18,3.0,1,chinese,10029,True,Manhattan,3,1
24310,Subway Restaurants,9,4.0,1,sandwiches,10026,True,Manhattan,52,1
24313,Dunkin',26,2.5,1,donuts,10029,True,Manhattan,3,1
24314,CBK Cookies,3,4.5,3,desserts,10029,True,Manhattan,3,1
24318,McDonald's,21,2.0,1,hotdogs,10029,True,Manhattan,3,1
24320,Empire Corner II,21,2.5,1,chinese,10029,True,Manhattan,3,1
24321,Dunkin',20,2.5,1,donuts,10128,True,Manhattan,50,1
24322,United Halal Food,6,3.5,1,streetvendors,10128,True,Manhattan,50,1
24323,Texas Chicken & Burgers,6,3.0,1,chicken_wings,10029,True,Manhattan,3,1
24324,King Dragon,10,2.5,1,chinese,10029,True,Manhattan,3,1
24325,Dunkin',17,2.5,1,donuts,10026,True,Manhattan,52,1
24327,Sing's Deli & Grocery,7,3.5,4,delis,10128,True,Manhattan,50,1
24332,Delicious,7,2.5,2,chinese,10029,True,Manhattan,3,1
24333,Subway Restaurants,12,3.0,1,sandwiches,10128,True,Manhattan,50,1
24335,T & J Jamaican Flava,19,2.5,1,caribbean,10029,True,Manhattan,3,1
24338,Dunkin',3,3.5,1,donuts,10029,True,Manhattan,3,1
24339,Subway Restaurants,18,2.5,1,sandwiches,10029,True,Manhattan,3,1
24340,McDonald's,28,1.5,1,burgers,10029,True,Manhattan,3,1
24343,Burger King,12,1.5,1,burgers,10029,True,Manhattan,3,1
24346,Wonder Fried Chicken & Pizza,8,3.0,1,hotdogs,10026,True,Manhattan,52,1
24347,Dunkin',3,2.5,1,donuts,10029,True,Manhattan,3,1
24348,Marco Polo Pizza Cafe,16,2.5,2,pizza,10128,True,Manhattan,50,1
24349,7-Eleven,9,2.0,1,coffee,10029,True,Manhattan,3,1
24351,The Harlem Pie Man,1,5.0,1,desserts,10029,True,Manhattan,3,1
24352,Olive Oasis Deli and Grill,5,3.0,1,delis,10029,True,Manhattan,3,1
24353,Number 1 Chinese Restaurant,6,3.5,1,chinese,10026,True,Manhattan,52,1
24356,Dunkin Donuts & Baskin Robbins,3,2.5,1,donuts,10029,True,Manhattan,3,1
24357,Oriental Palace Restaurant,5,3.0,1,chinese,10029,True,Manhattan,3,1
24359,Normandie Court Fruit Stand,1,5.0,2,streetvendors,10128,True,Manhattan,50,1
24361,Just Another Deli,4,3.0,1,delis,10029,True,Manhattan,3,1
24365,Eastside Goumet Deli Incorporated,5,2.0,4,delis,10029,True,Manhattan,3,1
24371,Phat Burger,6,2.0,1,burgers,10029,True,Manhattan,3,1
24372,Shun Cheong Chinese Kitchen,6,2.5,1,chinese,10026,True,Manhattan,52,1
24375,Subway Restaurants,7,1.0,1,sandwiches,10029,True,Manhattan,3,1
24376,Magic Table,2,2.5,1,breakfast_brunch,10029,True,Manhattan,3,1
24379,Dunkin',3,2.0,1,coffee,10029,True,Manhattan,3,1
24385,Two Paradise Restaurant,1,1.0,1,mideastern,10029,True,Manhattan,3,1
24391,LoHo Gourmet Deli,23,4.5,1,delis,10002,True,Manhattan,77,1
24392,Great Wall Chinese,84,3.5,1,chinese,10002,True,Manhattan,77,1
24393,Porto Rico Importing,20,4.5,1,coffeeroasteries,10002,True,Manhattan,77,1
24394,3 Times 茅庐,25,4.5,2,dimsum,10002,True,Manhattan,77,1
24395,A-1 Pizza Shop,26,4.0,1,pizza,10002,True,Manhattan,77,1
24396,The Grand Delancey,18,4.5,2,beerbar,10002,True,Manhattan,77,1
24397,Devon,28,4.0,2,cocktailbars,10002,True,Manhattan,77,1
24402,Gem,29,4.0,2,newamerican,10002,True,Manhattan,77,1
24404,Mazaar Lounge,69,3.0,2,lounges,10002,True,Manhattan,77,1
24405,Santo Domingo Bakery,28,3.5,1,bakeries,10002,True,Manhattan,77,1
24409,Zongzi lady,21,4.5,1,streetvendors,10002,True,Manhattan,77,1
24410,Max Fish,55,3.5,1,bars,10002,True,Manhattan,77,1
24412,El Castillo De Jagua 2,81,3.0,1,spanish,10002,True,Manhattan,77,1
24414,Zafis Luncheonette,59,3.0,1,diners,10002,True,Manhattan,77,1
24415,New Wing Wah Bakery,40,3.5,1,bakeries,10002,True,Manhattan,77,1
24417,Starbucks,138,2.5,2,coffee,10002,True,Manhattan,77,1
24418,Taqueria Diana,54,3.0,1,mexican,10002,True,Manhattan,77,1
24420,Camellia Milk Tea,8,5.0,1,coffee,10002,True,Manhattan,77,1
24421,Dixon Place,23,4.0,1,theater,10002,True,Manhattan,77,1
24422,82 Stanton,12,4.5,2,bars,10002,True,Manhattan,77,1
24423,Kind Regards,102,3.0,2,cafes,10002,True,Manhattan,77,1
24425,New Roma Pizza,75,2.5,1,pizza,10002,True,Manhattan,77,1
24426,et al.,24,4.0,4,lounges,10002,True,Manhattan,77,1
24427,205 Club,122,3.0,2,danceclubs,10002,True,Manhattan,77,1
24428,Puebla,23,3.5,1,mexican,10002,True,Manhattan,77,1
24429,Chloe81,93,2.5,3,bars,10002,True,Manhattan,77,1
24430,Steamed Rice Rolls Cart,12,4.5,1,chinese,10002,True,Manhattan,77,1
24432,La Newyorkina,13,4.0,2,icecream,10002,True,Manhattan,77,1
24433,Moishes Kosher Bakery,28,3.0,1,bakeries,10002,True,Manhattan,77,1
24435,Wa Lung Kitchen,62,3.0,1,chinese,10002,True,Manhattan,77,1
24436,Bo Hai Dumpling Town,6,4.5,1,chinese,10002,True,Manhattan,77,1
24440,Green Star Foods,65,2.5,2,grocery,10002,True,Manhattan,77,1
24442,Bar Alaska,13,3.5,2,cocktailbars,10002,True,Manhattan,77,1
24446,Grub Street Food Festival,13,3.5,2,streetvendors,10002,True,Manhattan,77,1
24447,Chillhouse Cafe,19,3.5,1,cafes,10002,True,Manhattan,77,1
24448,Grand Bakery,23,3.5,1,bakeries,10002,True,Manhattan,77,1
24453,Kwong Wah Co.,28,4.0,1,bakeries,10013,True,Manhattan,77,1
24458,Cozy Deli,11,4.0,1,delis,10003,True,Manhattan,27,1
24459,FDR 99 Cents Slice Pizza,35,3.0,1,pizza,10009,True,Manhattan,27,1
24460,Big Hing Wong,31,3.0,1,chinese,10002,True,Manhattan,77,1
24461,McDonald's,94,2.0,1,hotdogs,10002,True,Manhattan,77,1
24462,Stop One Gourmet Deli,19,3.5,1,delis,10002,True,Manhattan,77,1
24465,Woodward Gallery,5,5.0,4,galleries,10002,True,Manhattan,77,1
24466,Halal Cart,6,4.5,1,foodtrucks,10002,True,Manhattan,77,1
24467,Don Juan Grocery & Deli,7,4.5,1,grocery,10002,True,Manhattan,77,1
24469,Retro Bar and Grill,34,2.5,2,tradamerican,10002,True,Manhattan,77,1
24471,7-Eleven,11,3.5,1,convenience,10002,True,Manhattan,77,1
24474,La Isla Cafe,8,4.0,1,latin,10002,True,Manhattan,77,1
24476,Shop Cooper Hewitt,5,4.0,2,cafes,10128,True,Manhattan,50,1
24477,Tarallucci E Vino - Cooper Hewitt,9,3.0,2,italian,10128,True,Manhattan,50,1
24498,Sotto Le Stelle,192,4.5,2,pizza,11104,True,Queens,46,0
24499,Tito Rad's Grill,715,3.5,2,bbq,11377,True,Queens,46,0
24500,Taqueria Santa Fe,341,4.5,1,mexican,11377,True,Queens,46,0
24501,Sik Gaek,566,4.0,2,korean,11377,True,Queens,46,0
24502,Souk El Shater,216,4.5,1,lebanese,11104,True,Queens,46,0
24503,Pelicana Chicken,368,4.0,2,chicken_wings,11104,True,Queens,46,0
24504,TJ Asian Bistro,420,4.0,2,japanese,11377,True,Queens,46,0
24505,Takesushi,357,4.0,2,japanese,11104,True,Queens,46,0
24506,Côté Soleil,212,4.5,2,breakfast_brunch,11377,True,Queens,46,0
24507,The Lowery Bar & Kitchen,245,4.5,2,newamerican,11104,True,Queens,46,0
24508,Turkish Grill,390,4.0,2,turkish,11104,True,Queens,46,0
24509,Sunnyside Pizza,398,4.0,1,pizza,11104,True,Queens,46,0
24510,Cemitas El Tigre,214,4.5,2,mexican,11377,True,Queens,46,0
24511,Bliss 46 Bistro,200,4.0,2,french,11104,True,Queens,46,0
24512,Fuyu Ramen,114,4.5,2,poke,11104,True,Queens,46,0
24513,Brookside Market,89,4.5,1,coffee,11104,True,Queens,46,0
24514,Dawa's,229,4.5,2,himalayan,11377,True,Queens,46,0
24515,I Am Thai Restaurant,275,4.0,2,thai,11377,True,Queens,46,0
24516,Chihuahua,146,4.5,2,mexican,11104,True,Queens,46,0
24517,Mangal Kebab,284,4.0,2,turkish,11104,True,Queens,46,0
24518,I Love Paraguay,158,4.5,2,latin,11104,True,Queens,46,0
24519,Zio Luigi,131,4.5,2,italian,11104,True,Queens,46,0
24520,The Haab,179,4.0,2,mexican,11377,True,Queens,46,0
24521,Thai Diva Cuisine,135,4.0,2,thai,11377,True,Queens,46,0
24523,La Flor,235,4.0,2,mexican,11377,True,Queens,46,0
24524,Ida's Nearabout,115,4.5,2,burgers,11104,True,Queens,46,0
24525,Maggie Mae's,134,4.5,2,pubs,11104,True,Queens,46,0
24526,Quaint,240,4.0,2,newamerican,11104,True,Queens,46,0
24527,Cardamom,146,4.5,2,indpak,11104,True,Queens,46,0
24528,Doma,184,4.0,2,korean,11104,True,Queens,46,0
24529,Aubergine Cafe,324,3.5,2,coffee,11377,True,Queens,46,0
24530,Butcher Block,210,4.0,1,meats,11104,True,Queens,46,0
24531,Riko Peruvian Cuisine,328,3.5,2,latin,11104,True,Queens,46,0
24532,Taco Rey de Oro,73,4.5,1,mexican,11377,True,Queens,46,0
24533,Claret Wine Bar,222,4.0,2,wine_bars,11104,True,Queens,46,0
24534,Alpha Donuts,141,4.0,1,donuts,11104,True,Queens,46,0
24535,Ariyoshi,290,3.5,2,japanese,11104,True,Queens,46,0
24536,Tacos El Vagabundo,91,4.5,1,mexican,11104,True,Queens,46,0
24537,The Brothers Cafe,97,4.5,1,breakfast_brunch,11104,True,Queens,46,0
24538,Dumplings & Things,170,3.5,1,chinese,11104,True,Queens,46,0
24539,Firefly Petite Café Bistro,112,4.0,2,breakfast_brunch,11104,True,Queens,46,0
24540,Solid State,68,4.5,2,bars,11377,True,Queens,46,0
24541,Bajeko Sekuwa,93,4.0,2,himalayan,11104,True,Queens,46,0
24542,Copper Kettle Bar & Restaurant,147,4.0,2,pubs,11377,True,Queens,46,0
24544,Senso Unico,64,4.5,2,italian,11104,True,Queens,46,0
24545,Donovan's Pub,417,4.0,2,burgers,11377,True,Queens,46,0
24546,43 Bar & Grill,260,3.5,2,sportsbars,11104,True,Queens,46,0
24547,Baruir's Coffee,85,4.5,1,grocery,11104,True,Queens,46,0
24548,Nita's European Bakery,115,4.0,1,bakeries,11104,True,Queens,46,0
24549,Coffee Tossy,111,4.0,1,coffee,11104,True,Queens,46,0
24550,Parrot Coffee Grocery,60,4.0,1,grocery,11104,True,Queens,46,0
24551,52nd Sushi,116,4.0,2,sushi,11377,True,Queens,46,0
24552,Romanian Garden,125,3.5,2,mediterranean,11104,True,Queens,46,0
24553,The Courtyard Ale House,85,4.0,1,pubs,11104,True,Queens,46,0
24554,Habiba B&B Halal Food Truck,38,4.5,1,foodtrucks,11104,True,Queens,46,0
24555,Go Natural Health Foods & Juice Bar,70,4.0,2,healthmarkets,11104,True,Queens,46,0
24557,Kabayan,139,3.5,2,filipino,11377,True,Queens,46,0
24558,Sofra Mediterranean Grill,65,4.0,2,mediterranean,11104,True,Queens,46,0
24559,Los Verdes,145,3.5,1,burgers,11104,True,Queens,46,0
24560,Dazie's,85,4.0,2,italian,11104,True,Queens,46,0
24561,Arriba Arriba Sunnyside,221,3.0,2,bars,11104,True,Queens,46,0
24562,Mis Tierras Colombianas,85,4.0,2,colombian,11377,True,Queens,46,0
24563,Riko Peruvian Cuisine,100,3.5,2,latin,11104,True,Queens,46,0
24564,Tri Mexican Tacos,35,4.0,1,mexican,11104,True,Queens,46,0
24565,Paris Baguette,61,4.0,1,bakeries,11104,True,Queens,46,0
24567,White Castle,97,3.5,1,hotdogs,11104,True,Queens,46,0
24568,Caffebene,184,3.0,1,cafes,11104,True,Queens,46,0
24569,Jack's Fire Dept,85,4.0,1,pubs,11104,True,Queens,46,0
24570,Blvd Diner,55,4.0,2,diners,11104,True,Queens,46,0
24571,Ricas Pupusas & Mas,35,4.5,1,salvadoran,11377,True,Queens,46,0
24572,Marabella Pizzeria Restaurant,124,3.5,1,pizza,11104,True,Queens,46,0
24573,Shah's Halal Food,13,5.0,1,halal,11104,True,Queens,46,0
24574,Lenny's Pizza,117,3.5,1,pizza,11104,True,Queens,46,0
24575,The Gaslight,62,3.5,1,pubs,11104,True,Queens,46,0
24576,El Rey del Taco Deli,46,4.0,1,mexican,11377,True,Queens,46,0
24577,Avenue Coffee House,72,3.5,1,coffee,11104,True,Queens,46,0
24578,Mister Chicken To Go,127,3.5,1,hotdogs,11377,True,Queens,46,0
24579,Oki Japanese,84,3.0,2,japanese,11104,True,Queens,46,0
24580,Starbucks,95,3.0,2,coffee,11104,True,Queens,46,0
24581,Punda Tibetan Restaurant,67,4.0,2,himalayan,11104,True,Queens,46,0
24582,PJ Horgan's,30,4.5,2,whiskeybars,11377,True,Queens,46,0
24583,The Globe Tavern,21,4.5,2,pubs,11377,True,Queens,46,0
24584,Bistro Punta Sal,65,3.5,2,peruvian,11377,True,Queens,46,0
24586,China Garden,64,4.0,1,chinese,11104,True,Queens,46,0
24587,Empire Szechuan Garden,44,3.5,1,chinese,11104,True,Queens,46,0
24588,Uncle Jimmy's Pizzeria,83,3.5,1,pizza,11104,True,Queens,46,0
24589,McGuinness's Bar,25,4.0,1,sportsbars,11104,True,Queens,46,0
24590,Jungo Sushi,47,3.5,1,japanese,11104,True,Queens,46,0
24591,El Buen Sabor Bakery,72,3.5,1,bakeries,11104,True,Queens,46,0
24592,Cafe 52 Restaurant,125,3.0,2,newamerican,11377,True,Queens,46,0
24594,Tangra Asian Fusion Cuisine,240,2.5,2,halal,11104,True,Queens,46,0
24595,Sanger Hall,42,4.0,2,bars,11104,True,Queens,46,0
24596,Sunnyside Plays,16,5.0,2,coffee,11377,True,Queens,46,0
24598,Arsi's Pateseria,34,4.0,1,bakeries,11104,True,Queens,46,0
24599,Skillman's Famous Pizza and Coffee Shop,58,3.5,1,pizza,11104,True,Queens,46,0
24600,Key Food Fresh N Save,86,3.0,2,fooddeliveryservices,11104,True,Queens,46,0
24601,Fish House,75,3.5,1,seafoodmarkets,11104,True,Queens,46,0
24602,El Don Taqueria & Grocery,23,4.5,1,mexican,11377,True,Queens,46,0
24603,Don Pollo,64,3.5,2,peruvian,11104,True,Queens,46,0
24604,Spin City Billiard & Cafe,30,4.0,2,poolhalls,11377,True,Queens,46,0
24605,Vera Thai Restaurant,51,3.0,2,thai,11104,True,Queens,46,0
24606,Donato's Restaurant,143,3.0,2,pizza,11377,True,Queens,46,0
24607,"Weekender Billiards & Bar, Inc",14,4.5,1,poolhalls,11377,True,Queens,46,0
24608,Parador Caleno,11,4.5,2,colombian,11377,True,Queens,46,0
24609,Gakyizompe,33,3.5,1,himalayan,11377,True,Queens,46,0
24610,Paddy Duggan Pub,17,4.5,1,pubs,11104,True,Queens,46,0
24611,Chin Chin Thai Kitchen,81,3.5,1,thai,11377,True,Queens,46,0
24612,La Bella Pizzeria,42,3.5,1,pizza,11104,True,Queens,46,0
24613,Spicy Pizza,27,3.5,1,pizza,11104,True,Queens,46,0
24614,Sugar Room,26,3.5,2,cookingschools,11104,True,Queens,46,0
24615,Fresh Tacos,38,3.5,1,mexican,11377,True,Queens,46,0
24616,Boston Market,44,3.5,1,tradamerican,11377,True,Queens,46,0
24617,Momochai,51,4.0,1,bubbletea,11377,True,Queens,46,0
24618,Mr Wonton,54,3.0,1,chinese,11104,True,Queens,46,0
24619,New Asian Cuisine,30,4.0,1,asianfusion,11377,True,Queens,46,0
24620,Golden Wok,47,3.0,1,chinese,11104,True,Queens,46,0
24621,Via Caramico,24,4.5,2,pizza,11101,True,Queens,15,1
24622,The Jar Bar,23,4.0,1,divebars,11377,True,Queens,46,0
24624,La Vienesa Bakery,26,3.5,1,bakeries,11104,True,Queens,46,0
24625,Prima Sarabella Italian Cuisine,39,3.5,2,italian,11104,True,Queens,46,0
24626,Ten Full Restaurant,64,3.0,1,chinese,11104,True,Queens,46,0
24627,Halal Kitchen,32,3.5,1,chinese,11104,True,Queens,46,0
24628,Rainbow Fang's Kitchen,29,3.5,1,japanese,11377,True,Queens,46,0
24629,CRUST NYC,30,3.5,1,pizza,11104,True,Queens,46,0
24631,Giovanni Pizza Restaurant,18,3.5,2,pizza,11377,True,Queens,46,0
24633,Happy Fortune Chinese Restaurant,22,3.5,1,chinese,11377,True,Queens,46,0
24634,Oasis Pizza & Gyro,74,2.5,1,pizza,11104,True,Queens,46,0
24635,Chipichape Bakery,14,3.5,1,bakeries,11104,True,Queens,46,0
24636,Fresco Deli Cafe,38,3.5,1,delis,11101,True,Queens,15,1
24637,McDonald's,54,3.0,1,hotdogs,11101,True,Queens,15,1
24639,Good Luck Chinese Restaurant,11,4.0,1,chinese,11377,True,Queens,46,0
24640,Bagels Plus,58,3.0,1,bagels,11377,True,Queens,46,0
24641,Wah Yeung's Kitchen,23,3.0,1,chinese,11104,True,Queens,46,0
24642,Making That Cake,12,3.5,2,bakeries,11104,True,Queens,46,0
24643,New Grand Buffet,175,2.0,2,chinese,11101,True,Queens,15,1
24644,Pan-Tastic Q,30,3.5,2,korean,11101,True,Queens,15,1
24645,Flynn's Garden Inn,15,3.5,1,pubs,11104,True,Queens,46,0
24646,Nature's Vida,24,3.5,2,delis,11377,True,Queens,46,0
24647,New Szechuan House,47,2.5,1,chinese,11377,True,Queens,46,0
24648,All American II Coffee Shop & Deli,10,4.5,1,delis,11101,True,Queens,15,1
24649,Boston Market,45,3.0,2,tradamerican,11377,True,Queens,46,0
24650,Starbucks,53,3.0,2,coffee,11377,True,Queens,46,0
24651,Wendy's,58,2.0,1,hotdogs,11104,True,Queens,46,0
24652,Uncle Gussy's,20,3.5,2,mediterranean,11101,True,Queens,15,1
24653,Dunkin',25,2.5,1,donuts,11104,True,Queens,46,0
24654,Greenpoint Lounge,12,3.5,1,lounges,11104,True,Queens,46,0
24655,Sabor Ecuatoriano,3,4.5,1,foodstands,11377,True,Queens,46,0
24657,La Abundancia,19,3.0,1,latin,11377,True,Queens,46,0
24658,La Pollera De Mario,11,3.5,2,colombian,11104,True,Queens,46,0
24659,Dunkin',19,2.5,1,donuts,11104,True,Queens,46,0
24660,New China 3,43,3.0,1,chinese,11377,True,Queens,46,0
24662,Tropical Restaurant,36,2.5,2,latin,11101,True,Queens,15,1
24663,Sabrosura Dominicana,8,3.5,1,latin,11377,True,Queens,46,0
24664,Potala Fresh Momo,6,3.5,1,himalayan,11104,True,Queens,46,0
24665,KFC,30,2.5,1,hotdogs,11377,True,Queens,46,0
24666,51 Fresh Bakery,23,2.5,1,bakeries,11377,True,Queens,46,0
24668,Subway Restaurants,15,2.5,1,sandwiches,11104,True,Queens,46,0
24669,7-Eleven,9,3.0,1,convenience,11104,True,Queens,46,0
24670,Thai Tree,22,3.0,2,thai,11101,True,Queens,15,1
24671,Blinks Deli & Pizzeria,27,2.5,1,delis,11101,True,Queens,15,1
24672,Subway Restaurants,9,3.0,1,sandwiches,11104,True,Queens,46,0
24673,Cafe Colombia,4,3.5,1,bakeries,11104,True,Queens,46,0
24675,Burger King,25,2.0,1,hotdogs,11104,True,Queens,46,0
24676,Choice Farm,5,3.0,2,delis,11104,True,Queens,46,0
24677,Papa John's Pizza,44,2.0,1,pizza,11104,True,Queens,46,0
24678,Los Cuencanitos Pizza & Restaurant,13,3.0,2,latin,11377,True,Queens,46,0
24681,La Huerta Fruits & Vegetables,3,4.0,3,juicebars,11377,True,Queens,46,0
24682,Joyride Coffee Distributors,5,4.5,2,coffee,11377,True,Queens,46,0
24687,Joe's Deli,4,4.5,1,delis,11377,True,Queens,46,0
24689,Empire Express,19,2.5,1,chinese,11101,True,Queens,15,1
24691,46 Grill Cafe,7,2.5,2,mexican,11377,True,Queens,46,0
24692,Maguire's Public House,12,2.5,2,bars,11377,True,Queens,46,0
24693,7-Eleven,14,3.0,1,convenience,11106,True,Queens,67,0
24696,Las Nortenas Taco Cart,2,3.0,1,mexican,11104,True,Queens,46,0
24697,Subway Restaurants,4,3.0,1,sandwiches,11377,True,Queens,46,0
24699,Marina's Tacos Mexicanos,3,5.0,1,foodtrucks,11377,True,Queens,46,0
24701,Naimi's Halal Food Cart,1,4.0,1,streetvendors,11104,True,Queens,46,0
24704,Subway Restaurants,15,2.0,1,sandwiches,11377,True,Queens,46,0
24705,China One Taco House,6,2.0,1,mexican,11377,True,Queens,46,0
24709,Baskin Robbins,4,3.0,1,icecream,11101,True,Queens,15,1
24710,Dunkin',8,2.5,1,coffee,11101,True,Queens,15,1
24713,Dunkin',7,2.5,1,donuts,11101,True,Queens,15,1
24715,La Bamba Restaurant,5,1.5,2,latin,11377,True,Queens,46,0
24716,Daco Romano Pastry Cafe,1,3.0,1,desserts,11104,True,Queens,46,0
24717,Zoitas Bakery,1,3.0,1,bakeries,11104,True,Queens,46,0
24718,Tequila Mexicano,2,2.5,2,mexican,11377,True,Queens,46,0
24719,Nanos Restaurant,3,2.0,2,latin,11377,True,Queens,46,0
24721,Reyes Restaurant,2,2.5,1,latin,11377,True,Queens,46,0
24722,Min Thila Company,3,2.5,4,burmese,11377,True,Queens,46,0
24728,7-Eleven,5,2.0,1,convenience,11101,True,Queens,15,1
24732,Whiskey Trader,213,3.5,2,sportsbars,10019,True,Manhattan,53,1
24733,Glaze Teriyaki,133,3.5,2,japanese,10019,True,Manhattan,53,1
24734,Connolly's Pub & Restaurant,196,3.5,2,tradamerican,10019,True,Manhattan,53,1
24805,94 Corner Cafe,130,3.0,1,pizza,10025,True,Manhattan,52,1
24806,Ben & Jerry’s,58,3.0,2,icecream,10025,True,Manhattan,52,1
24808,New Kam Lai,33,4.0,1,chinese,10025,True,Manhattan,52,1
24809,Cheesy Pizza,103,3.0,1,pizza,10025,True,Manhattan,52,1
24811,The Parlour,150,3.0,2,tradamerican,10024,True,Manhattan,30,1
24813,Candle Cafe West,397,4.0,2,cafes,10024,True,Manhattan,30,1
24814,Edgar's Cafe,154,3.0,2,desserts,10025,True,Manhattan,52,1
24815,Acosta Restaurant,40,3.5,1,spanish,10025,True,Manhattan,52,1
24817,Tap A Keg,55,3.0,1,divebars,10025,True,Manhattan,52,1
24822,Serafina,65,3.0,2,italian,10025,True,Manhattan,52,1
24823,109 Spicy Gourmet Deli,41,3.5,1,beer_and_wine,10025,True,Manhattan,52,1
24825,The Kosher Marketplace,36,4.0,3,gourmet,10024,True,Manhattan,30,1
24826,Wu & Nussbaum,43,3.5,2,chinese,10025,True,Manhattan,52,1
24827,Chirping Chicken,78,3.0,2,tradamerican,10025,True,Manhattan,52,1
24828,Freshy's Deli & Grocery,93,3.0,1,grocery,10025,True,Manhattan,52,1
24829,Bar Thalia,29,4.0,2,lounges,10025,True,Manhattan,52,1
24831,Delicioso Coco Helado,18,4.5,1,foodstands,10025,True,Manhattan,52,1
24834,Baked by Melissa,79,3.5,2,bakeries,10024,True,Manhattan,30,1
24835,Giovanni's Pizza,92,3.0,1,pizza,10025,True,Manhattan,52,1
24836,Starbucks,63,3.0,2,coffee,10025,True,Manhattan,52,1
24837,Broadway Pizza & Restaurant,61,3.0,1,pizza,10025,True,Manhattan,52,1
24839,Kitaro,129,3.0,2,sushi,10024,True,Manhattan,30,1
24840,Sunflower Cafe NYC,101,3.0,2,cafes,10025,True,Manhattan,52,1
24841,Trattoria il Gusto,55,3.5,2,wine_bars,10024,True,Manhattan,30,1
24844,Tal Bagels,195,2.5,1,bagels,10024,True,Manhattan,30,1
24846,Starbucks,64,3.0,2,coffee,10025,True,Manhattan,52,1
24847,Pinkberry,34,3.5,1,icecream,10025,True,Manhattan,52,1
24848,Vive La Crepe,67,3.5,2,desserts,10023,True,Manhattan,30,1
24849,Halal Cart,37,3.5,1,foodstands,10028,True,Manhattan,50,1
24851,Hunan Park,92,3.0,2,chinese,10025,True,Manhattan,52,1
24852,Curry King,52,3.0,1,indpak,10025,True,Manhattan,52,1
24853,Atomic Wings,122,2.5,2,chicken_wings,10026,True,Manhattan,52,1
24855,Kasbah Grill & Sushi Restaurant,84,3.0,2,kosher,10024,True,Manhattan,30,1
24856,Sheshe Pizzeria,37,3.5,1,pizza,10025,True,Manhattan,52,1
24859,Nous Espresso Grad School Cafe,16,4.5,1,cafes,10025,True,Manhattan,52,1
24860,Miracle Thai,18,4.0,1,streetvendors,10017,True,Manhattan,26,0
24862,Starbucks,48,3.0,2,coffee,10025,True,Manhattan,52,1
24863,H&H Bagels,166,2.5,2,bagels,10024,True,Manhattan,30,1
24865,Harmony,56,3.0,2,salad,10026,True,Manhattan,52,1
24869,Hunan Chen's Kitchen,39,3.0,1,chinese,10025,True,Manhattan,52,1
24871,New Kam Lai Chinese,58,3.0,1,chinese,10025,True,Manhattan,52,1
24872,Coma Bueno,6,5.0,2,latin,10025,True,Manhattan,52,1
24873,Columbus Cafe,49,3.5,1,bagels,10024,True,Manhattan,30,1
24875,Perfecto Ristorante,52,3.0,2,pizza,10025,True,Manhattan,52,1
24876,Columbia Deli,52,2.5,1,delis,10025,True,Manhattan,52,1
